OTU,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1,ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF100_s1_r1,ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF500_s1_r1,ARMS_BelgiumCoast_AJJCD78_20200506_20201012_MF100_s1_r1,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1,ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1,ARMS_TZS_Angbat_20200608_20201117_SF40_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_MF100_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_MF500_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_SF40_ETOH_s1_r1,ARMS_Crete_1HERP_20200903_20210122_MF500_s1_r1,ARMS_Crete_1HERP_20200903_20210122_MF90_s1_r1,ARMS_Crete_1HERP_20200903_20210122_SF_s1_r1,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G1_20200624_20201103_MF500_s1_r1,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1,Classification,TAXON:NCBI_TAX_ID
ASV_89:35d4c569970aa32fcca0cb2ab342e6e8db146f2d,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula taiwanensis,Rhodotorula taiwanensis:741276
ASV_90:37be6c93183b08d1f22a14a32b094779443bb3bc,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Falconiformes;Falconidae;Phalcoboenus;Phalcoboenus australis,Phalcoboenus australis:56345
ASV_91:4d5a4072553b8223f42cd7e84ae6c17513d4d6a0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Rhagophthalmidae;Rhagophthalmus;Rhagophthalmus lufengensis,Rhagophthalmus lufengensis:398797
ASV_92:4dd7c7ef5d8180b102f4ef35aed2bc035f07d6ed,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Eukaryota;Dictyotales;Phaeophyceae_2;Dictyotales;Dictyotaceae;Dictyota;Dictyota mertensii sl 2 ODC,Dictyota:2875
ASV_93:55567b6d7ba25851c5e776e37878ed1edc2911f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Polycladida;Euplanidae;Euplana;Euplana gracilis,Euplana gracilis:1859090
ASV_94:5aca529f3dc8bb2f1f02da7b6dbd291d78f14a94,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Sargassum;Sargassum yezoense,Sargassum yezoense:127449
ASV_95:5c4802645e825cb3b2c453fdf2cdc12f3d0a0de7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Rhodogorgonales;Rhodogorgonaceae;Renouxia;Renouxia sp,Renouxia sp:2485823
ASV_96:843ace02910911f19ccbb6136fc3d9b489b2cc1d,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;Ophiuridae;Ophiuroglypha;Ophiuroglypha ambigua,Ophiuroglypha ambigua:1815239
ASV_97:896ef3a90f71d3ad6a2c74adb81b64d5984fb96c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidaceae;Bryopsis;Bryopsis plumosa,Bryopsis plumosa:3130
ASV_98:8e0cfef018d3ccc6b87488831ba66dfaa91d633f,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Echinochasmidae;Echinochasmus;Echinochasmus japonicus,Echinochasmus japonicus:1197313
ASV_99:9fef16202b30f4d802ffec7a3ed1fa544874daed,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira undulata,Melosira undulata:2133757
ASV_100:a021b5fdc34e988739ae1dfeb066563bc9c5b633,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Volvocaceae;Gonium;Gonium pectorale,Gonium pectorale:33097
ASV_101:b413b1caed1de1874c966e4332e5532a597dc9dc,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum brightwellii,Ditylum brightwellii:49249
ASV_102:c434d5aad1a5fac819087c99a560eab1cd62d0a3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Montipora;Montipora incrassata,Montipora incrassata:994749
ASV_103:d0ae6ba7c9075a7da3fa3413e26223b600a1befd,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Streptophyta;Charophyceae;Charales;Characeae;Nitella;Nitella hyalina,Nitella hyalina:181804
ASV_104:d2e145814c36d03815b4892a7506e44f0bca4194,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Asterias;Asterias rubens,Asterias rubens:7604
ASV_105:df3e9bbe4aa50b3a26e645a16023fe2b151a85ce,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta;Atrapsalta corticina,Atrapsalta corticina:1539237
ASV_106:e46e88694591947f47fedca7248793058c81b87a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Nycteria;Nycteria gabonensis,Nycteria gabonensis:1891980
ASV_107:e90b8d079c1cdbd88f7038cdf48ceb69cfad20d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Ameiridae;Proameira;Proameira psammophila,Proameira psammophila:2593145
ASV_108:f2486ab30b78f195d43d8a83da4387f65ae73ba7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Monocorophium;Monocorophium insidiosum,Monocorophium insidiosum:1582901
ASV_109:fee798b26a7be66849f82766978752929f51b372,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Heilipodus;Heilipodus argentinicus,Heilipodus argentinicus:558364
ASV_110:00c4eafe11bed92f48cb5aa74fe304b6c21235d3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Osmundaria;Osmundaria fimbriata,Osmundaria fimbriata:228265
ASV_111:00c89e73b753eede3cc76209b2687c657f155037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Arthropoda;Insecta;Blattodea;Termitidae;Leucopitermes;Leucopitermes leucops,Leucopitermes leucops:377924
ASV_112:028c5eda3f11aa7a00e9c94b74f37f066a66feb1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura,Amobia erythrura:1266503
ASV_113:031b306e27f5d24b450f83a09986f18f13b904ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,Histiona aroides:392300
ASV_114:05d93679186940068180f8a9044f58ed36aabdea,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Tenebrionidae;Stenomorpha;Stenomorpha macra,Stenomorpha macra:1271663
ASV_115:07522d03c69bb1aa7f44de7880db97a78249998e,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Eukaryota;Arthropoda;Insecta;Trichoptera;Philopotamidae;Chimarra;Chimarra abacensis,Chimarra abacensis:1527027
ASV_116:08ac52a26df23aca08c8d9fdae97f30558ef9e3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Dictyotales;Phaeophyceae_2;Dictyotales;Dictyotaceae;Dictyota;Dictyota sandvicensis,Dictyota sandvicensis:381680
ASV_117:090afa5835871c4cebaaaa3902fe40155461d7b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapoda;Porcellanidae;Pisidia;Pisidia longicornis,Pisidia longicornis:874270
ASV_118:1061ae9acf722610ab3e64fdea31f83c4cbfeb9a,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Alariaceae;Alaria;Alaria crassifolia,Alaria crassifolia:98220
ASV_119:10ccc17039dee864d608f3e226508927a06c8383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Bugulidae;Bugula;Bugula neritina,Bugula neritina:10212
ASV_120:150a37ffc933cfe556c023b4e80f7c87be9d32e4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Polynoidae;Bylgides;Bylgides promamme,Bylgides promamme:880884
ASV_121:15a10967a95e5cb5fc3e17e3c2026a47363756b7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Eukaryota;Arthropoda;Ichthyostraca;Porocephalida;Armilliferidae;Armillifer;Armillifer grandis,Armillifer grandis:1529463
ASV_122:1aa8b214cb26299ccd6f23a8ed60bec08408cdd5,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Sabellida;Sabellariidae;Sabellaria;Sabellaria spinulosa,Sabellaria spinulosa:1436032
ASV_123:2428a32a658367060e4cc7a69794a858fcb4a657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Entoprocta;Barentsiidae;Barentsiidae;Barentsiidae;Barentsia;Barentsia gracilis,Barentsia gracilis:232741
ASV_124:24692810d99a3e4bea4f93e5ef498c750eef8e5d,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Myrianida;Myrianida prolifera,Myrianida prolifera:884656
ASV_125:2c62dcdd76599a5d12e57cd79041a00ed3231230,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Paratanytarsus;Paratanytarsus inopertus,Paratanytarsus inopertus:1124594
ASV_126:2c8e53c36e807d8b78da7ff1e0d7b36afdc1b125,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon mariensis,Chloropicon mariensis:1606511
ASV_127:2cb110fca659bc399946d9c9a0aec5207ff4e5ff,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Parmales;Bolidophyceae;Parmales;Triparmaceae;Triparma;Triparma laevis,Triparma laevis:1534972
ASV_128:2cd95647f4b4ed788ff99a5985d8df9e8af244b6,0,0,1,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Passeriformes;Ptilonorhynchidae;Sericulus;Sericulus bakeri,Sericulus bakeri:507603
ASV_129:32c08dc7bb9ab82e1f0b7b74dc9da9165058a6d5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Madracis;Madracis decactis,Madracis decactis:123769
ASV_130:33f4530ab4b01d845bef322a7a6dcc27ebd8d4ac,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces bacillisporus,Nakaseomyces bacillisporus:51660
ASV_131:39ab861fd2ee9fe915cdcf1715217186436e061f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Pterocirrus;Pterocirrus macroceros,Pterocirrus macroceros:329437
ASV_132:4918bf7f7da172f97a6845eb79e01d10e8c9b2f4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Acteonidae;Acteonidae;Pupa;Pupa strigosa,Pupa strigosa:96460
ASV_133:49af564def6941c5c7081e6348ec8126198b5add,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota;Porifera;Demospongiae;Dendroceratida;Dictyodendrillidae;Igernella;Igernella notabilis,Igernella notabilis:479643
ASV_134:4e359bf8e9e776a187c5a5b97212c1ceacfb06f9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Chondrillida;Chondrillidae;Chondrilla;Chondrilla mixta,Chondrilla mixta:2070860
ASV_135:4e8638427e0f83ca504d0e0ca0dceb10eaa8f102,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis limnetica,Nannochloropsis limnetica:120807
ASV_136:53ea6203418146c339a3b763e13918a49a94adb5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa lentillifera,Eukaryota:2759
ASV_137:589a7c39632de5d0c376995cfbf4df6ce72a227f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Laminariaceae;Macrocystis;Macrocystis integrifolia,Macrocystis:35121
ASV_138:5b2c6f2b1d0d14d8d7a8c84c4b5c5e83a4569a95,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Gracilaria;Gracilaria spinulosa,Gracilaria spinulosa:172972
ASV_139:60c5a09b69157d02a5397b671cf942d992c50a17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Sargassum;Sargassum patens,Sargassum patens:127551
ASV_140:61de63098d494b58d84a41d00d17c29f4e58b565,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_141:691dbb4d6f4f695382d9ec70205587398e31ae04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Plasmopara;Plasmopara viticola,Plasmopara viticola:143451
ASV_142:771fb60671ec1275e21d4aa2d2a0960517b16166,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Scutelleridae;Augocoris;Augocoris gomesii,Augocoris gomesii:2080387
ASV_143:78d17e0417ad1ad35fb0201b2cd366695b891eb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina flavorubra,Taphrina flavorubra:71561
ASV_144:7a71803883af72d5ed5f881552ff3c00efceeee8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;Ophiotrichidae;Ophiothrix;Ophiothrix armata,Ophiothrix armata:1815224
ASV_145:7dae479c9ee9fc2eb60c961e95f9c1fbc86ddad3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Polyopes;Polyopes tenuis,Polyopes tenuis:164058
ASV_146:7e995c7e89e5773d5e3ac41b71d750dc995b12ab,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Frustulia;Frustulia vulgaris,Frustulia vulgaris:431358
ASV_147:80c1d1ebd2c50ce2a24a1e0771a84a6ed3b52d79,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobius;Gobius niger,Gobius niger:85417
ASV_148:8331ece31a6abcd95e52cc8a5bcb124de5084ff2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Sciurus;Sciurus colliaei,Sciurus colliaei:1473542
ASV_149:878cde6db67bd91fc5d17976d1b008696600d953,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Bergstroemia;Bergstroemia nigrimaculata,Bergstroemia nigrimaculata:868079
ASV_150:8e1e9564c5e9c42fdeadb59c1103de3ba4bda049,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Diplopoda;Spirobolida;Spirobolidae;Narceus;Narceus annularus,Narceus annularus:174156
ASV_151:8ebc8036a3651a0ebdfac8eba191b7e2d525fc18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Oxynoemacheilus;Oxynoemacheilus merga,Oxynoemacheilus merga:461198
ASV_152:902ad887763d15bd6f469b80f36b0c47adf317c4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema subsalsum,Skeletonema subsalsum:216763
ASV_153:967871415c5047801ee4267b5347c7f8e57f4361,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Laminariaceae;Laminaria;Laminaria rodriguezii,Laminaria rodriguezii:1740620
ASV_154:96929a37b8cdd074f8e6637615e2efd94dda5eb8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Veneroida;Montacutidae;Kurtiella;Kurtiella bidentata,Kurtiella bidentata:1177057
ASV_155:9869d9001a223de7d655100b4961e1916bbd2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Acanthogorgiidae;Calicogorgia;Calicogorgia granulosa,Calicogorgia granulosa:58798
ASV_156:a2debe87a6da1c55d8cc9521c765cc4a770dd917,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_157:a55a29a74437041ca8fa73d31ac55a24c4818c3c,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Carassius;Carassius auratus x Megalobrama amblycephala x Carassius cuvieri,Carassius auratus x Megalobrama amblycephala x Carassius cuvieri:2033720
ASV_158:a71da7926d5edb96ccbc932253afdb47dfc1c467,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Trematoda;Diplostomida;Brauninidae;Braunina;Braunina cordiformis,Braunina cordiformis:1642630
ASV_159:aedd3a7bf427300a236ce5c595c9a2740bf58909,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Mediophyceae;Triceratiales;Plagiogrammaceae;Psammoneis;Psammoneis japonica,Psammoneis japonica:517775
ASV_160:b119f5d8cc1171140bac5ebeaab23f6d75fb75d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,Histiona aroides:392300
ASV_161:b22fe212d6d895e0e6d856a0ceb5ffc16c7d16bf,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_162:b2d78ac004da37c5efb1ec645866b463887302d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Ameiridae;Proameira;Proameira psammophila,Proameira psammophila:2593145
ASV_163:b70546c5fba4fa44c68b06cc501c568f614b2c5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Hydrobiidae;Peringia;Peringia ulvae,Peringia ulvae:179961
ASV_164:b7d68a11638c4b6b6c980ca8c0f9e0ec889272e8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ochromonadales;Synurophyceae_1;Ochromonadales;Ochromonadaceae;Cornospumella;Cornospumella fuschlensis,Cornospumella fuschlensis:1545452
ASV_165:b8d8b4d791035cc60ce444f33ddd72f0ad968d93,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Purpureocillium;Purpureocillium lilacinum,Purpureocillium lilacinum:33203
ASV_166:be440871751f66ebc03a4fa1ca7097f63c75ed91,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa,Apolemia rubriversa:1390100
ASV_167:c1d0e1b7a07cc44c0734f7715115f3b35f3536bc,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Zammara;Zammara smaragdina,Zammara smaragdina:2218860
ASV_168:c64a2553fbd34da7b86923b62caa8eebf429dc03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Eumida;Eumida maia,Eumida maia:945090
ASV_169:c7812e3c8d8ca36f94e19985997b5beda521abfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma uncinatum,Arthroderma uncinatum:74035
ASV_170:cb0995d8e5bb3b933f173199544939ae2bc8f3fd,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida alai,Candida alai:434040
ASV_171:d4cccf40e4dac2f2c03692ce2e7d952aa8df9bd9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,Jakoba bahamiensis:221721
ASV_172:d67e8737989abca86fcd7f0bddc85d19065fe87d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Gelidiaceae;Ptilophora_1;Ptilophora wilsonii,Ptilophora wilsonii:2492673
ASV_173:d6fdc033ade02429fbfdbdf0d53f0559da6f705e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,Histiona aroides:392300
ASV_174:d70350f571d8ad2183f266473f164d99e20d2e69,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidea;Gyrodactylidae;Macrogyrodactylus;Macrogyrodactylus karibae,Macrogyrodactylus karibae:696689
ASV_175:e98cfc0db1cc96c32540eacc591eea9433272232,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Entoprocta;Loxosomatidae;Loxosomatidae;Loxosomatidae;Loxocorone;Loxocorone allax,Loxocorone allax:393181
ASV_176:f11714ee9f0efcd04c46009175923307bd76e03d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Dictyotales;Phaeophyceae_2;Dictyotales;Dictyotaceae;Dictyota;Dictyota grossedentata,Dictyota grossedentata:1150633
ASV_177:f264f73bbd01d7aee2c200afb155d0b784811ebb,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Cryptonome;Cryptonome barbada,Cryptonome barbada:2204078
ASV_178:f881d387f821e2a10a6ac3a209d8f5fe41f871f7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Melanthalia;Melanthalia intermedia,Melanthalia intermedia:172989
ASV_179:f95909fe7a0cf5da23f4a981e7242e65111565d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Streptophyta;Pinopsida;Cupressales;Cupressaceae;Cupressus;Cupressus sempervirens,Cupressus sempervirens:13469
ASV_180:ff045a0910b9df10bd238d7b7306a9ce62d80493,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_181:ff5a51ef5ee096f56a24fa7d9800ef2994661b67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium waksmanii,Penicillium waksmanii:69791
